"modalities","6"
"some","24"
"wek","8"
"attack","127"
"day/prn","67"
"dayprn","57"
"urgent","146"
"hallucination","27"
"twice/","2"
"grey","7"
"pitch/excessive","1"
"includin","1"
"clien","1"
"extremities","38"
"shaking","18"
"2-","20"
"altered","110"
"status","432"
"nighttime","20"
"awvfirst","1"
"month:2","1"
"capsules","250"
"cellavison","1"
"amylase","523"
"cola","2"
"prandial","18"
"draw","56"
"inhalations","18"
"-49","1"
"-mild","1"
"puffs","42"
"sprays","25"
"bid:2","3"
"qd:2","1"
"tad","1"
"taday","1"
"tady","1"
"daay","4"
"09,2","1"
"withfood","3"
"intermittent","23"
"flares","110"
"1am","1"
"supper","58"
"brkfst","5"
"lunch","103"
"fluctuating","3"
"sugars","22"
"p.r.n","154"
"rinse","116"
"htn","42"
"6pm","22"
"8am","18"
"8pm","11"
"need","120"
"neede","75"
"gout","152"
"drowsiness","40"
"reflux","52"
"toe","185"
"tremors","35"
"vertigo","127"
"interigo","1"
"needeed","13"
"least","46"
"8hr","22"
"apart","23"
"day-","39"
"befor","2"
"followed","10"
"rinsing","6"
"psoriasis","15"
"dysmenorrhea","6"
"hemorrhoids","14"
"arm","303"
"migraines","72"
"nerve","28"
"hands","54"
"-prn","18"
"rosacea","10"
"flare","301"
"conjunctivitis","15"
"sx","62"
"anxiety/insomnia","14"
"anxiety/sleep","16"
"chapped","1"
"lips","80"
"congestion","350"
"foot","380"
"joint","227"
"heartburn","47"
"hemorrhoid","11"
"irritation","71"
"knee","307"
"spasm/pain","14"
"nervous","27"
"tension","23"
"nevous","2"
"rectum","42"
"shoulder","217"
"tachycardia","38"
"-rash","2"
"breast","1230"
"sat/sun","4"
"thinly","7"
"dryness","14"
"nails","46"
"nostrils","31"
"groin","44"
"lesions","53"
"wounds","15"
"foood","1"
"when","113"
"wit","15"
"flovent","128"
"probiotic","107"
"qvar","52"
"season","54"
"pr.n","1"
"axiety","5"
"spraingly","1"
"6am","19"
"dayas","27"
"day-prn","13"
"vaginal","209"
"dayto","9"
"thighs","12"
"dayw/","3"
"dzy","1"
"fsat","1"
"thursday","158"
"uses","30"
"periodically","2"
"unsure","16"
"2-3","122"
"resolution","13"
"lymphedema","2"
"wraps","1"
"yr","46"
"bles","1"
"until","43"
"resolved","27"
"subcutaneous","278"
"injection","662"
"drop","165"
"2puffs","2"
"between","10"
"abdomen","694"
"shoulders","5"
"nedded","7"
"far","9"
"fir","2"
"forabd","1"
"nneeded","2"
"5pm","19"
"irrigation","28"
"duration","55"
"indefinite","2"
"fo","32"
"1o","1"
"discontinue","23"
"7n","2"
"for7","3"
"bp","893"
"below","14"
"sbp","135"
"sun","196"
"power","50"
"picc","23"
"caregiver","25"
"gtube","42"
"edema","218"
"nausea/vom9ting","1"
"prophalaxis","3"
"prophalaxsis","2"
"sub","113"
"tues","115"
"takes","27"
"j-tube","22"
"arreas","1"
"dried","17"
"blisters","58"
"thigh","61"
"nares","35"
"legs","97"
"perineum","4"
"therapeutic","48"
"hhn","2"
"peg","67"
"10days","6"
"14days","5"
"prevent","27"
"infection","96"
"x10","52"
"x14","4"
"x4weeks","1"
"x5weeks","1"
"x8","3"
"2pm","20"
"lt","1296"
"leg","377"
"needdd","1"
"constipationn","1"
"daily1","1"
"ey","6"
"daily6ml","1"
"/300mg","1"
"dailyas","8"
"dailyprn","5"
"dailytake","1"
"bs","130"
"above","14"
"dailyx","5"
"dailyx10","1"
"dailyx14","1"
"dailyx2weekx","1"
"dailyx3days","2"
"dailyx7","1"
"dailyx7days","1"
"daiy","14"
"day/","28"
"duplicate","5"
"g-tube","69"
"site","258"
"weekk","1"
"3-5","11"
"timews","1"
"tmes/","2"
"ttimes","3"
"walks","5"
"postpartum","19"
"aweek","19"
"/day","37"
"breakouts","2"
"ady","4"
"under","41"
"xdaily","4"
"8a","2"
"12n","1"
"x's/wk","1"
"xx","10"
"ccu","9"
"2.5","607"
"hypotension","32"
"2:01:03","1"
"2:03","1"
"2^not","1"
"hispanic/latino","10"
"2_5_500_glucovance","1"
"2_5_ramipril","1"
"2_awvfirst","1"
"2_diclofenac_pennsaid_sodium_top_soln","1"
"2+","79"
"40-100","1"
"40g/dl","1"
"40mg/dl","2"
"equivocal","3"
"/moderate","1"
"cmc","29"
"criterion","5"
"amb","500"
"urisys","12"
"40-50","3"
"2+/hpf","1"
"2+/lpf","1"
"2+/normal","1"
"2+=normal","1"
"2+mdi","1"
"2=","8"
"restlessness/","2"
"agitatio","1"
"unintelligible","2"
"speech","88"
"2=dangerously","1"
"2=maximal","3"
"req","18"
"assistance.perf","1"
"2=mild","2"
"2=moderate","2"
"2=normal","1"
"2=not","1"
"2=requires","2"
"maximum","120"
"reinfo","1"
"reinforcement","12"
"dbz","2"
"expire","2"
"autopsy","468"
"unknow","12"
"20-","2"
"chem","54"
"tsh","393"
"outpt","157"
"48h","20"
"aut","14"
"undr","1"
"subcutaneously","16"
"bf/dinner","1"
"20/20","3"
"artificial","79"
"tears","70"
"20/cf","1"
"20/hm","1"
"20/lp","1"
"20/nlp","1"
"0.09","4"
"0.018","4"
"comb","8"
"0.206","1"
"astepro","13"
"0.017","1"
"levalbuterol","54"
"0.045","1"
"xopenex","72"
"detected","43"
"h1","27"
"gene","59"
"20-21","1"
"20-27","3"
"20-30","1"
"20chem","34"
"tsh*","29"
"indirect","94"
"20-expired","5"
"recover","6"
"20-oct","1"
"20u","2"
"court/law/jail","1"
"dch/xfer","2"
"enfor","3"
"21:00","1"
"21_1_20_loestrin_tab","1"
"21-30","2"
"2-18","2"
"percentile","37"
"21-hydroxylase","7"
"21hydroxylase","1"
"21st","2"
"century","9"
"22-24","2"
"safe","12"
"ambulators","2"
"drops","242"
"stay","36"
"mile","5"
"rsolve","1"
"wee","5"
"weeki","1"
"timesper","1"
"p/wk","1"
"xweekly","1"
"triaged","3"
"2-3/wk","1"
"23hr","2"
"23inpatient2","1"
"23kda","2"
"2-3times","1"
"2-3x","11"
"2-3x/week","3"
"2-3x/wk","2"
"2-3x's/wk","1"
"excretion-microalbumin","1"
"holter","108"
"phl","205"
"reflb","240"
"metanephrines","196"
"phosphorous","35"
"phosphorus","217"
"protein/creatinine","66"
"uric","419"
"xanax","97"
"crea","406"
"valu","1"
"dcg","1"
"desvenlafaxine","25"
"pristiq","38"
"diltiazem","323"
"cartia","35"
"divalproex","109"
"depakote","104"
"ferrous","242"
"slow-fe","2"
"glipizide","205"
"glucotrol","51"
"isosorbide","125"
"mononitrate","87"
"imdur","43"
"levetiracetam","129"
"methylphenidate","181"
"concerta","79"
"succinate","270"
"microalb/creat","46"
"monitor/holter","1"
"scanning","9"
"aldosterone","195"
"microalb","54"
"microalbumin/creatinine","65"
"oxalate","274"
"prot","160"
"5-hiaa","121"
"mfb","169"
"north","49"
"hc","187"
"wnrt","61"
"vma","306"
"uun","2"
"venlafaxine","171"
"effexor","86"
"37.5","93"
"metanephrine","138"
"normetanephrine","138"
"till","52"
"clear","108"
"upe","106"
"follow-up","250"
"24_fe_loestrin_tab","1"
"primary","185"
"lv","12"
"vol-q","1"
"24-hour","53"
"supervision","11"
"w/cr","2"
"cystine","134"
"immuno","26"
"uimel","1"
"immunofixation","134"
"micalb","6"
"charge","34"
"crd","133"
"prl","552"
"arsenic","194"
"copper","122"
"dopamine","121"
"mercury","136"
"norepinephrine","116"
"normetanephrines","7"
"volume-pr24u","1"
"24qh0600","1"
"2-4x","4"
"2-4x/dayxx","1"
"2-4xd","1"
"2-4xdaily","1"
"hydroxy","102"
"db","22"
"hz","54"
"ear","452"
"deaf","29"
"impaire","2"
"-uv","172"
"wing","19"
"hydroxyvit","1"
"d3-arup","2"
"hydroxyvitamin","11"
"uterine","5"
"fundal","38"
"height","317"
"25-30","2"
"25-44","3"
"25-50","3"
"25hyd","2"
"d2+d3","5"
"25-hydr","1"
"25-hydroxy","175"
"d-3.lc","1"
"25-hydroxyvitamin","26"
"25-hydroxy-vitamin","4"
"d3_level","1"
"total-arup","14"
"d3-mayo","2"
"d3-tmf","2"
"d2-tmf","1"
"ria","59"
"25-hydroxy-","1"
"25-oct","1"
"d2+d3.lc","1"
"d.","84"
"d2ref","1"
"d3ref","1"
"25oh","19"
"nyp","106"
"-amb","9"
"pml","134"
"jail","21"
"cockroach","62"
"unknwn","3"
"police","5"
"custody","8"
"28_sprintec_tab","1"
"28_yasmin_tab","1"
"28kda","1"
"amikacin","72"
"293.81","1"
"psychotic","40"
"disorder","185"
"293.82","1"
"298.9","3"
"nos","58"
"2-aminobutyric","1"
"2-clinic","1"
"2d","77"
"echo","590"
"contrast","2877"
"cf","97"
"dop","15"
"w/dop","1"
"echocar","2"
"echocardiogram","215"
"mcvd","5"
"fetal","475"
"2d-tee","1"
"2-every","1"
"2-excessive","2"
"2-four","1"
"2gm","4"
"2h","26"
"ada","9"
"gesta","1"
"chall","1"
"gmc","97"
"postprand","1"
"pp","75"
"2hrglu","1"
"2-hydroxyethylflurazepam","2"
"2-keto-2-methylvaleric","1"
"2-keto-3","1"
"methylval","1"
"2-keto-3-methovaleric","1"
"2-keto-3-methylvaleric","4"
"2-ketoglutaric","4"
"2-ketoisocaproic","5"
"2-keto-isocaproic","4"
"2-ketoisovaleric","5"
"2-keto-isovaleric","3"
"2l","6"
"2-max","1"
"2-maximal","2"
"=25","1"
"2me-citrate","1"
"2-mild","4"
"2-moderate","3"
"frequently","12"
"2-more","1"
"2nd","137"
"oneblood","3"
"booster","20"
"diphtheria","115"
"clarity","87"
"centrifuge","2"
"hand","236"
"smoke","100"
"exposure","90"
"serpl-imp","5"
"2oh3me-valerate/creat","1"
"2oh-isocaproate","1"
"2oh-isovalerate","1"
"2-oxo-3-methylvaleric","2"
"2oxo3me-valerate/creat","1"
"2oxoisocaproate","1"
"2oxoisocaproate/creat","1"
"2-oxoisocaproic","1"
"2oxoisovalerate","1"
"2oxoisovalerate/creat","1"
"2-oxoisovaleric","1"
"2seconds","1"
"2-short","1"
"2-some","1"
"2tabs","6"
"2taday","1"
"2tim","1"
"es","118"
"2times","13"
"2-times","3"
"2times/","1"
"2timesweekly","1"
"2to","1"
"/week","8"
"mon","310"
"thur","73"
"daily-","6"
"brekfast","1"
"breakfast/supper","4"
"dly","7"
"wkly","5"
"2x/d","1"
"2x/day","8"
"uri","20"
"2x/month","2"
"2x/w","2"
"2x/week","11"
"1month","1"
"2x/weekly","1"
"2x/wk","14"
"mf","10"
"sasu","7"
"tuf","4"
"tue","115"
"tusa","5"
"wsa","6"
"wsu","8"
"2x/wk-kop","1"
"2x/wkxx","1"
"2x/woche","1"
"2xa","2"
"2xaday","1"
"2xdaily","10"
"2xdailyac","1"
"2xdailypc","1"
"2xdailyw/meals","1"
"2xday","9"
"forehead","8"
"lateral","118"
"thumb","30"
"2xdayx","1"
"2xdday","1"
"2xs","6"
"2xtimes","1"
"2xweek","3"
"2xweekly","3"
"fsa","1"
"2xwk","1"
"and/or","132"
"elective","40"
"lethargic/confused","15"
"reduces","1"
"lethargy","14"
"paralysis","6"
"unresponsive","1"
"but","7"
"assistance/m","1"
"modified","49"
"trunk","16"
"3-","19"
"awvsub","1"
"dimension","2"
"3d","40"
"sensitive","79"
"health/psychological","2"
"t*","65"
"insulin","669"
"detemir","34"
"unt/ml","15"
"levemir","75"
"glargine","136"
"lantus","137"
"lispro","101"
"humalog","164"
"aspart","47"
"human","253"
"novolog","149"
"-moderate","1"
"-74","1"
"nee","5"
"qtrly","1"
"butyric","13"
"orgacs","7"
"cotinine","45"
"tetradecanoylcarn","1"
"c14","13"
"servings","5"
"rich","8"
"foods","49"
"12-17y","13"
"sha","65"
"1-2y","13"
"3-4y","9"
"5-8y","12"
"9-11y","12"
"imes","4"
"tiems","9"
"tiimes","11"
"tim","8"
"timed","192"
"ay","18"
"da","35"
"daprn","1"
"dau","56"
"-3","10"
"08,1","1"
"neeeded","22"
"sliding","22"
"30units","1"
"discomfort","75"
"dysuria","17"
"bag","16"
"eeded","8"
"neded","36"
"relaxant","10"
"arthritis","136"
"control","115"
"fever/pain","44"
"intense","8"
"itch/rash","9"
"miuscle","1"
"/spasm","1"
"pain/fever","62"
"pain/spasm","13"
"palpitations","58"
"postherpetic","1"
"neuralgia","3"
"shingles","35"
"spasma","2"
"travel","31"
"coughing","386"
"asneeded","33"
"0900,1300,2100","1"
"0900,1300.2100","1"
"vulva","12"
"back/neck","2"
"five","114"
"relax","1"
"relaxing","2"
"pain/headache","5"
"neuropathy","28"
"nose","188"
"bulb","6"
"suction","6"
"sparingly","95"
"anxeity","4"
"anxiety/panic","24"
"attacks/sleep","1"
"breakthrough","134"
"cramping","146"
"dizziness/","3"
"dizziness/vertigo","12"
"dizzy","43"
"dizzyness","10"
"flair","5"
"sciatic","1"
"flair-up","1"
"heat","2"
"intermidiaty","1"
"itchiness","56"
"itching/rash","21"
"itchy","218"
"jaw","10"
"pain/anxiety","5"
"musc","2"
"relaxer","4"
"muslce","4"
"musloce","1"
"neck/shoulder","2"
"attacks/anxiety","1"
"panic/anxiety","1"
"pleuritic","1"
"pruritis","28"
"pruritus","34"
"rhinitis","30"
"tremor","39"
"breasts","23"
"til","6"
"eyelids","6"
"canal","34"
"nipples","12"
"wash","60"
"poison","30"
"ivy","36"
"ndr","1"
"stiffness","18"
"start","114"
"finishing","3"
"day*pain","1"
"management*","1"
"school","189"
"a.c.","15"
"anxiey","1"
"spams","14"
"day/with","2"
"dayif","16"
"dayprneczema","1"
"dayprrn","1"
"daiper","2"
"dayw/food","1"
"dayy","5"
"leave","40"
"monday/wednesday/friday","5"
"monday-wednesday-friday","7"
"tx","88"
"next","48"
"txs","1"
"anal","23"
"mon-wed-fri","12"
"m-w-f","14"
"mon.-wed.-fri","1"
"prophalactically","2"
"prophylactically","1"
"wend","1"
"fri.","19"
"week=m-w-f","1"
"dailly","15"
"regularly","14"
"sob","505"
"gas","267"
"indapamide","18"
"taken","12"
"thin","333"
"layer","102"
"crushed","12"
"through","18"
"thurs","94"
"gt","48"
"stronger","6"
"w/meals","21"
"x2more","1"
"daily/prn","10"
"daily-prn","4"
"daly","6"
"dialy","16"
"healed","15"
"swish","92"
"do","164"
"swallow","81"
"supplementation","3"
"hair","170"
"washes","2"
"hairwash","1"
"hairwashes","1"
"leaving","5"
"weeklly","1"
"times/d","4"
"timnes","1"
"tmies","2"
"nauseas","2"
"xday","4"
"xweek","1"
"3,4-methylenedioxymethamphetamine","1"
"returned","8"
"demonstration","22"
"3/1/2017","1"
"3/10","1"
"3/wk","1"
"3:0:1:2","1"
"3:02","1"
"3_acetaminophen-codeine_tab","1"
"3_cpdr_omega","1"
"3_omega_cap","1"
"3_terazol_crea","1"
"3_times_a_day_to_rash_on__chest","1"
"500mg/dl","1"
"80mg/dl","2"
"exaggerated","1"
"/large","1"
"3+=normal","1"
"3+bounding","1"
"3=","7"
"3=immediate","1"
"threat","2"
"safety","32"
"3=moderate","9"
"assistance.per","1"
"3=moderately","1"
"3=none","1"
"3=normal","1"
"3=requires","2"
"reinf","1"
"3=severe","2"
"3=vomiting/diarrhea","1"
"still","62"
"asmanex","69"
"ot","177"
"funeral","1"
"30^999^000^ac","1"
"30^y^034^000^cs","1"
"alcohol","526"
"30-60","10"
"30kda","1"
"30mac","1"
"30macbf","1"
"30min","13"
"30macbid","1"
"30macbrk","1"
"30macdin","1"
"30mac-hs","1"
"30maclu","1"
"30maclunch","1"
"30mac-nightly","1"
"30macpm","1"
"30macsu","1"
"30mactid","1"
"morgue","2"
"31/el","1"
"31000echocardiogram","1"
"doppler","145"
"3100b","2"
"humidification","8"
"retardation","11"
"examiner","2"
"320_25_diovan_cap","1"
"3350_glycol_polyethylene","1"
"33ace","1"
"phone","62"
"messages","6"
"strategies","14"
"cessation","257"
"sign","71"
"exercise","301"
"exeercise","1"
"changes","80"
"weekley","1"
"incision","21"
"cc","110"
"0.021","2"
"3-4x","13"
"dailey","3"
"3-4x/day","4"
"3-4x/dayxx","1"
"3-4x/week","4"
"3-4x/wk","3"
"3-4x/wkxx","1"
"3-4xd","1"
"3-4xdaily","1"
"3-4xweekly","1"
"3-4xwk","1"
"resources","23"
"elopement","9"
"3-5x/week","1"
"tear","70"
"3-6-9_complex_omega","1"
"non-advocate","4"
"advocate","17"
"39kda","2"
"transesophageal","111"
"transcribed","338"
"3-lethargic/confused","1"
"redu","3"
"3m","3"
"3me-crotonylglycine","1"
"3-methylglutaconic","2"
"3-moderate","6"
"=50","1"
"3-nearly","1"
"3-oh","12"
"3oh","2"
"cotinine..","1"
"dodecanoylcarnitine","7"
"c12-oh","4"
"hexadecanoylcarnitine","1"
"c16-oh","3"
"hexadecenoylcarnitine","1"
"c16:1-oh","3"
"tetradecanoylcarnitine","8"
"c14-oh","9"
"3-oh-buty","1"
"3oh-butyrc","1"
"3oh-butyrcarn","1"
"3-oh-butyric","6"
"3-oh-cotinine","25"
"serpl","184"
"s/p","118"
"urine-arup","15"
"3-oh-cotinine-tmf","1"
"3-oh-dodecanoylcarn","1"
"3oh-dodecanoylcarn","1"
"3oh-glutarate","1"
"3oh-hexanoylcarn","1"
"3oh-isobutyrate","1"
"3oh-isovalerate","1"
"3-oh-isovaleryl","2"
"c5-oh-mayo","1"
"3oh-isovalerylcarn","1"
"3-oh-linoleoyl.","1"
"c18:2-oh","4"
"3oh-linoleoylcarn","1"
"3-oh-linoleylcarnitine","1"
"3oh-oleoylcarn","1"
"3-oh-oleoylcarnitine","1"
"3-oh-oleyl","3"
"c18:1-oh","7"
"3-oh-oleylcarnitine","4"
"3oh-palmitoleylcarn","1"
"3oh-palmitoylcarn","1"
"3oh-tdecanoylcarn","1"
"3oh-tdecenoylcarn","1"
"3-oh-tetradecanoyl","6"
"3-oh-tetradecanoylcarn.","1"
"3-oh-tetradecen","1"
"c14:1oh","3"
"3-oh-tetradecenoyl","10"
"c14:1-0h","3"
"c14:1-oh","10"
"3-oh-tetradecenoyl.","1"
"3oh-valerate","1"
"generation","61"
"3-severe","3"
"somnolent","4"
"3-skilled","1"
"3tad","1"
"3times","12"
"3-times","1"
"3timesa","1"
"3timesweekly","1"
"3very","1"
"3x","83"
"dy","10"
"treat","11"
"painy","1"
"eval/treat","1"
"elbow","141"
"gait","44"
"balance","21"
"treatment","267"
"treatgait","1"
"resolves","21"
"persists","3"
"perwk","1"
"/tx","1"
"back/shoulder","2"
"3x/","1"
"3x//wk","1"
"3x/day","15"
"abd","249"
"onset","313"
"menses","27"
"3x/week","4"
"pain/injury","2"
"3x/weekly","1"
"3x/wk","7"
"tuthsa","6"
"3x/wk-kop","1"
"3x/woche","1"
"3xa","1"
"3xaday","1"
"3xdaily","7"
"3xdailyac","1"
"3xdailypc","1"
"3xdailyw/meals","1"
"3xday","4"
"3xs","9"
"3xweek","4"
"3xweekly","2"
"3xwk","2"
"opening","5"
"stimulation","14"
"6x/day","6"
"6x/week","6"
"time/place","2"
"confused/disoriented","9"
"disorientation","26"
"conversational","1"
"reorient","3"
"/or","7"
"anesthesia","64"
"six","195"
"mealsat","1"
"united","168"
"disorientated","10"
"plac","3"
"convers","4"
"converses","17"
"perso","1"
"cries","17"
"tpn","50"
"4-","72"
"-6","43"
"diabetic","198"
"cigarettes","90"
"conversation","10"
"questions","8"
"movemen","1"
"conver","1"
"place/","3"
"-disoriented","2"
"place/o","2"
"necessitating","1"
"removal","17"
"logistical","1"
"impediments","1"
"four","1227"
"hourly","30"
"-moderately","1"
"rmore","1"
"phenylacetic","2"
"ave","13"
"dail","13"
"poin","2"
"oz","105"
"q4","162"
"quinolones","20"
"anxietyy","1"
"needede","5"
"bedti","6"
"mealsand","1"
"2-6","5"
"split","81"
"sides","7"
"betime","7"
"sneeded","3"
"tightness/shortness","2"
"tightness/sob","2"
"cough/chest","13"
"cough/wheezing","90"
"ibs","7"
"wheezng","4"
"cogestion","1"
"cough/sob","18"
"cough/sob/wheeze","7"
"cough/sob/wheezing","10"
"cough/wheeze/sob","13"
"cughing","1"
"flying","21"
"rash/itching","26"
"breath/wheezing","23"
"sob/cough","14"
"sob/wheeze","16"
"wheeze/sob","8"
"/coughing","1"
"shotness","1"
"wheezing/chest","6"
"wheezing/cough","36"
"wheezing/shortness","33"
"wheezing/sob","27"
"sob/wheezing","54"
"wheezing/coughing","12"
"wheezzing/sob","1"
"neededy","2"
"wipping","1"
"dosing","43"
"goes","3"
"away","2"
"neeed","15"
"x4mo","1"
"pain/diarrhea","1"
"asthma","380"
"bowel","85"
"bronchospasm","6"
"c/c","3"
"cough/","22"
"cough/cold","7"
"cough/congestion","25"
"cough/wheezing/shortness","10"
"cough/wheezing/sob","23"
"diarrhea/abdominal","1"
"diarrhea/colon","1"
"irritable/cramps","1"
"dyspepsia","7"
"earache","1"
"rescue","11"
"sob/cough/wheezing","3"
"sobprn","1"
"thrush","10"
"wheeze/cough","29"
"wheezing/shorthness","1"
"prn/sob","1"
"spit","60"
"swiss","5"
"disappear","4"
"ups","26"
"snack","6"
"spacer","217"
"spacer/aerochamber","2"
"withdrawal","34"
"knees","28"
"wrist","187"
"wiht","3"
"day/as","7"
"relief","141"
"/cough","4"
"puff","69"
"feeds","16"
"foe","3"
"heeves","1"
"forpain","5"
"ingesting","1"
"stop","143"
"outbreak","25"
"testing","197"
"moreweek","1"
"continue","15"
"clears","24"
"chewing","17"
"w/sponge","1"
"meal/bedtime","2"
"dryness/irritation","1"
"timesdaily","1"
"timies","1"
"timjes","1"
"necessitates","1"
"floor","13"
"achieved","20"
"4/20/2015","1"
"8:55","1"
"res","31"
"4:1","15"
"4_tylenol_codeine_tab","1"
"=160","1"
"clonic","1"
"clonus","1"
"mg/","33"
"4+=bounding","2"
"4+bounding","1"
"4=","3"
"compromised","9"
"4=bounding","1"
"4=confused","1"
"4=disoriented","4"
"4=minimal","3"
"4=moderately","2"
"4=moderate-severe","1"
"4=none","1"
"4=positive","1"
"4=requires","2"
"minor","58"
"reinforc","1"
"4=severe","2"
"mucositis","7"
"4=tpn","1"
"hospice*not","1"
"winks","1"
"ssh","11"
"s/s","9"
"transfusion","134"
"40-hospice","1"
"only-expired","1"
"40mg","153"
"transfer-","3"
"community","107"
"41/newborn","1"
"41-hospice","1"
"41kda","2"
"cmcm","103"
"programs","24"
"private","82"
"427.31","3"
"fibrillation","30"
"42-hospice","1"
"va","110"
"disc/xfer","3"
"sof","2"
"4-5","11"
"cdu","6"
"45505750_kappa/lambda","1"
"chains","136"
"45-59","2"
"45kda","1"
"ssu","2"
"4-6x","2"
"4-6x/dayxx","1"
"4-6xdaily","1"
"protocol","25"
"labor","33"
"4-aminopyridine","1"
"4-disoriented","8"
"place/person","5"
"4hr","53"
"4-intermediate","1"
"4-min","1"
"4-minimal","2"
"=75","1"
"4-moderately","2"
"4oh-phenylacetate/creat","1"
"4-oh-phenylacetic","6"
"4oh-phenyllactate","1"
"4oh-phenyllactate/creat","1"
"4-oh-phenyllactic","7"
"4oh-phenylpyruvate/creat","1"
"4-oh-phenylpyruvic","8"
"4-quinolones","1"
"4-severe","1"
"4-six","1"
"4th","96"
"4times","4"
"4-transfer","1"
"4-way","1"
"4x","53"
"dayh","3"
"4pm","21"
"tapering","3"
"directions","5"
"4x/","2"
"4x/d","1"
"4x/day","7"
"4x/dayac","1"
"4x/daypc","1"
"4x/week","5"
"4x/wk","7"
"tuthsasu","5"
"4x/wk-kop28","1"
"4x/wkxx","1"
"4xaday","1"
"4xdaily","5"
"achs","11"
"pchs","7"
"wmhs","3"
"4xdaily/prn","1"
"4xday","6"
"4xday-achs","1"
"4xday-pchs","1"
"4xdialysis","1"
"4xper","1"
"4xs","2"
"4xweekly","1"
"agit","1"
"halllucina","1"
"hallucinatio","3"
"anthem","19"
"mang","2"
"setup","4"
"mildly","6"
"5-","8"
"ala","12"
"born","89"
"cigs/day","7"
"hiaa","46"
"mg/24hr","192"
"mg/gcr","16"
"urine-amb","6"
"quantitative","443"
"hiaa,24","1"
"hydroxytryptamine","1"
"sbt","13"
"nucleotidase.0","1"
"-severe","1"
"tablespoons","1"
"prevention","49"
"times/daily","1"
"tsf","3"
"snf/icf","2"
"perday","2"
"x/d","1"
"medications","215"
"prescribed","68"
"5/5","3"
"5/day","4"
"5^af/am/bl","1"
"hsp","71"
"5=","3"
"5=agitated","1"
"5=peritoneal","1"
"5=severe","4"
"5=suicide","1"
"companion","4"
"disch","81"
"-home/nh","1"
"hospice/home","4"
"dispo","1"
"50_adv_daily_for_one_women","1"
"50_darvocet-n_tab","1"
"50_ergocalciferol_000units","1"
"50_for_her_multi","1"
"500_200_d-3_oscal_tab","1"
"500_calcium","1"
"500_calcium_d","1"
"500_d_calcium","1"
"500_d_calcium_cvs_tab","1"
"500_vitamin_calcium_d","1"
"500-5_act_br_fluticasone-salmeterol_pow_0mcg_dose_aero","1"
"50-hospice-home","1"
"50u","1"
"dis/tran","6"
"medicl","1"
"facilty","4"
"fclty","5"
"hospice-med","6"
"hospice/medical","3"
"5172309xxx","1"
"51-discharged","1"
"535_chloride_er_er_magnesium_64mg_mg_tab","1"
"5-5_vicodin_00mg_tab","1"
"55080410_tsh","1"
"w/reflex","43"
"ft4","26"
"5-6","11"
"teaching","57"
"rx","58"
"meds","98"
"narcotics","24"
"58kda","1"
"5-9","5"
"5-agitated","2"
"5-ala","1"
"umol/day","5"
"5-aminole","1"
"5-day","2"
"5-fluorouracil","3"
"5fu","3"
"5g","6"
"5hiaa","51"
"hydroxyindoleacetic","6"
"24u","21"
"collect","8"
"collref","1"
"comments","87"
"extl","269"
"mg/dayarup","1"
"random","1400"
"urine-5-hiaa","2"
"ur-q","32"
"volref","1"
"uvol","1"
"5-hiaa,24-hour","1"
"5-hiaa,24-hr","1"
"5hiaa/day","1"
"5hiaacq","1"
"5-hour","1"
"5hr","17"
"5-hydroxindoleacetic","1"
"5-hydroxyindoleacetate","1"
"5-hydroxyindoleacetic","14"
"bioref","219"
"5-hydroxytryptamine","1"
"5mg","238"
"5ml","23"
"5nucleotidase","1"
"5'nucleotidase","8"
"5-oh-indoleacetic","4"
"5-other","1"
"5-severe","5"
"5t","8"
"mutation","164"
"cystic","38"
"fibrosis","64"
"5td","1"
"5times","1"
"5times/day","1"
"5timesdaily","1"
"5-transfer","1"
"5x","19"
"5x/","1"
"5x/d","3"
"diaperchanges","1"
"5x/daily","1"
"5x/day","10"
"edited","2"
"spasticity","10"
"5x/day-kop","1"
"5x/day-kop90","1"
"5x/week","5"
"5x/wk","6"
"5x/wk-kop28","1"
"5x/wkxx","1"
"5xd","2"
"5xdaily","2"
"5xday","5"
"5xdialysis","1"
"5xs","5"
"5xweek","3"
"5xweekly","1"
"emerald","2"
"independence","41"
"acetylmorphine","7"
"ia","53"
"cutoff","106"
"ng/g","27"
"uc","63"
"acetylmorphine-qst","1"
"acetylmorphine-quest","1"
"outsite","1"
"hrs/","19"
"mercaptopurine","25"
"methyl","18"
"metab","40"
"6/14/16","1"
"salmeterol","28"
"0.25","216"
"600_calcium","1"
"600_calcium_d","1"
"600_calcium_tab","1"
"600_caltrate_d","1"
"600_caltrate_tab","1"
"600_combo_ctx_embrex_pack","1"
"600_d_calcium","1"
"600_d_calcium_minerals_plus","1"
"600_d_caltrate","1"
"600_d_caltrate_tab","1"
"600_vitamin_calcium_d","1"
"600-d_calcium","1"
"bacteria","188"
"identified","30"
"60mg","73"
"60ml","1"
"mcare","53"
"hosp/rehab","3"
"irf","19"
"inp","15"
"62.5","3"
"62-dc/xfer","1"
"rhb","6"
"dist","4"
"part","107"
"un","68"
"ltch","18"
"dischg/trans","5"
"ho","3"
"63-dc/xfer","1"
"63disc/trans","1"
"dis/xfer","1"
"medicaid","416"
"nurs","11"
"psyc","9"
"hospital/unit","7"
"dis/tsf","4"
"hosp/unit","10"
"65+","3"
"fluzone","162"
