celebex,1
celebrax,3
celecoxib,60
pfizer,2
pharm,32
celebrexcelecoxib,1
celebrexmg,1
celebrexmgcap,1
celebrexcap,1
celebrix,2
celebryx,1
celecoxibcelecoxib,1
celecoxibcelebrexmgcap,1
celelbrex,1
celery,11
apium,1
graveolens,1
umbelliferae,1
celestone,4
soluspan,1
celexa,42
citalopram,103
hydrobromide,71
celexacelexa,1
celexatab,1
celiac,18
deaminated,12
gliaden,6
wcrystals,6
countdiff,1
saver,1
cellcmm,1
cellmcl,1
cellul,1
cellary,1
cellcept,20
mycophenolate,23
cellcnt,1
cells¦l,1
cellsl,1
cellscumm,2
cellshpf,7
cellsmcl,7
cellsmicroliter,1
cellsmm,4
cellsulold,1
cellsept,1
massmass,1
cellulitis,6
logic,3
celo,1
celontin,4
methsuximide,7
celsiuis,1
cenestin,5
cenitpoise,1
centany,2
centaurea,1
cyanus,1
cornflower,1
centavite,1
centegral,1
developmentdisability,1
centerton,2
centigram,2
centipoise,3
centipoises,2
otherunknown,6
cmho,28
insertion,39
ccumicu,3
nticu,2
americ,2
suffolk,10
avenal,2
dinuba,5
hanford,15
parlier,1
sanger,3
rap,5
centralso,2
centralsouth,1
centrium,1
centriumsilvertab,1
centrizine,1
centro,1
centrum,168
antioxidant,4
multivit,38
kids,21
men,35
multivitmineral,2
silvermulti,1
centrummenssilverultra,1
centrummensultra,1
centrumsilverultrawomens,1
centrumultrawomens,1
centry,1
healthcarephcs,1
sensations,1
cooling,4
mt,66
cepadroxyl,1
cepastat,2
mucous,46
cephaclor,1
cephadyn,1
cephalaporine,1
cephalasporins,3
cephalasprorins,1
cephalaxin,2
cephalepan,1
cephalesporin,1
cephalexan,1
mgcephalexin,2
reconstit,1
cephalexinkeflexmgcap,1
cephalexins,1
cephalgia,1
cephaloporins,1
cephalorsporin,1
cephalosphorins,1
cephalosporin,15
unkno,2
vantin,15
cephalosporium,1
cephalosporns,1
cephalosporons,1
cephaloxin,1
cephalsporin,2
cephalsporins,3
cephasporin,1
cephazolin,2
cephelexin,1
cephilisporine,1
cephilosporins,1
cephlasphorin,1
cephlasporan,1
cephlasporin,3
cephlosphorin,1
cephlosporen,1
cepholoxin,1
cephosorn,1
cephosporin,2
cephtosporin,1
cephzil,1
cepicol,1
ceplasporins,1
ceprozil,1
cepton,1
medicated,1
cer,9
cerave,5
ceravite,2
bolt,2
cpp,38
mancppm,1
culturegs,3
cerebrovascular,3
cerefolin,6
nac,10
cerefolinnac,1
cere,1
cerneraceiarbprrscribedcernerlisinoprilprescription,1
cerneradultimmunflucernerinfluenzavaccinedone,1
cerneradultwellnesscerneroccultblooddoneelsewhere,1
cerneralcoholmisusebehavioralcounselingcerneralcoholmisusebehaviorrefused,1
cerneralcoholmisusebehavioralcounselingdone,1
cernerassociatedbonedensityscreeningcernerassociatedbonedensityscreeningdoneelsewhere,1
cernerassociatedbonedensityscreeningcernerassociatedbonedensityscreeningexpire,1
cernerassociatedbonedensityscreeningcernerassociatedbonedensityscreeningpostponed,1
cernerassociatedbonedensityscreeningcernerassociatedbonedensityscreeningrefused,1
cernerassociatedbreastcancerscreeningcernerassociatedbreastcancerscreeningdoneelsewhere,1
cernerassociatedbreastcancerscreeningcernerassociatedbreastcancerscreeningexpire,1
cernerassociatedbreastcancerscreeningcernerassociatedbreastcancerscreeningpostponed,1
cernerassociatedbreastcancerscreeningcernerassociatedbreastcancerscreeningrefused,1
cernerassociatedcervicalcancerscreeningcernerassociatedcervicalcancerscreeningdoneelsewhere,1
cernerassociatedcervicalcancerscreeningcernerassociatedcervicalcancerscreeningexpire,1
cernerassociatedcervicalcancerscreeningcernerassociatedcervicalcancerscreeningpostponed,1
cernerassociatedcervicalcancerscreeningcernerassociatedcervicalcancerscreeningrefused,1
cernerassociatedcolorectalscreeningcernerassociatedcolorectalscreeningdoneelsewhere,1
cernerassociatedcolorectalscreeningcernerassociatedcolorectalscreeningexpire,1
cernerassociatedcolorectalscreeningcernerassociatedcolorectalscreeningpostponed,1
cernerassociatedcolorectalscreeningcernerassociatedcolorectalscreeningrefused,1
cernerassociatedhepavaccinecernerassociatedhepavaccinedoneelsewhere,1
cernerassociatedhepavaccinecernerassociatedhepavaccineexpire,1
cernerassociatedhepavaccinecernerassociatedhepavaccinepostponed,1
cernerassociatedhepavaccinecernerassociatedhepavaccinerefused,1
cernerassociatedinfluenzavaccinecernerassociatedinfluenzavaccinedoneelsewhere,1
cernerassociatedinfluenzavaccinecernerassociatedinfluenzavaccineexpire,1
cernerassociatedinfluenzavaccinecernerassociatedinfluenzavaccinepostponed,1
cernerassociatedinfluenzavaccinecernerassociatedinfluenzavaccinerefused,1
cernerassociatedmmrintervalvaccinecernerassociatedmmrintervalvaccinedoneelsewhere,1
cernerassociatedmmrintervalvaccinecernerassociatedmmrintervalvaccineexpire,1
cernerassociatedmmrintervalvaccinecernerassociatedmmrintervalvaccinepostponed,1
cernerassociatedmmrintervalvaccinecernerassociatedmmrintervalvaccinerefused,1
cernerassociatedpneumococcalintervalvaccinecernerassociatedpneumococcalintervalvaccinedoneelsewhere,2
cernerassociatedpneumococcalintervalvaccinecernerassociatedpneumococcalintervalvaccineexpire,2
cernerassociatedpneumococcalintervalvaccinecernerassociatedpneumococcalintervalvaccinepostponed,2
cernerassociatedpneumococcalintervalvaccinecernerassociatedpneumococcalintervalvaccinerefused,2
cernerassociatedpneumococcalvaccinecernerassociatedpneumococcalvaccinedoneelsewhere,2
cernerassociatedpneumococcalvaccinecernerassociatedpneumococcalvaccineexpire,2
cernerassociatedpneumococcalvaccinecernerassociatedpneumococcalvaccinepostponed,2
cernerassociatedpneumococcalvaccinecernerassociatedpneumococcalvaccinerefused,2
cernerassociatedvaricellavaccinecernerassociatedvaricellavaccinedoneelsewhere,1
cernerassociatedvaricellavaccinecernerassociatedvaricellavaccineexpire,1
cernerassociatedvaricellavaccinecernerassociatedvaricellavaccinepostponed,1
cernerassociatedvaricellavaccinecernerassociatedvaricellavaccinerefused,1
cernerassociatedzostervaccinecernerassociatedzostervaccinedoneelsewhere,1
cernerassociatedzostervaccinecernerassociatedzostervaccineexpire,1
cernerassociatedzostervaccinecernerassociatedzostervaccinepostponed,1
cernerassociatedzostervaccinecernerassociatedzostervaccinerefused,1
cernerasthmaassessmentcernerasthmaassessmentdone,1
cernerasthmaeducationcernerasthmaeducationexpire,1
cernerasthmamaintenanceasthmamedicationprescribedcernerasthmamedicationexpire,1
cernerasthmamaintenanceasthmamedicationprescribedcernerasthmamedicationexpired,1
cernerasthmamaintenancesmokingcessationcernerasthmamaintenancesmokingcessationde,1
cernerasthmamaintenancesmokingcessationcernersmokingcessationeducationexpire,1
cernerasthmamaintenancesmokingcessationcernersmokingcessationeducationperf,1
cernerasthmamaintenancesmokingcessationcernersmokingcessationeducationpostponed,1
cernerasthmamaintenancespirometryasthmadonedocumentationinchart,1
cernerasthmamaintenancespirometrycernerasthmamaintenancespirometrycernerspirometrydoneelsewhere,1
cernerasthmamaintenancespirometrycernerspirometryexpire,1
cernerasthmamaintenancespirometrycernerspirometrypostponed,1
cernerasthmamaintenancespirometrycernerspirometryrefused,1
cernerasthmamaintenancewrightpeakflowcernerpeakexpiratoryflowexpired,1
cernerasthmamaintenancewrightpeakflowcernerpeakexpiratoryflowpostponed,1
cernerasthmamaintenancewrittenactionplancernerasthmamaintenancewrittenactionplancancel,1
cernerasthmamaintenancewrittenactionplancernerasthmamaintenancewrittenactionplancernerwrittenasthmaactionplan,1
cernerasthmamaintenancewrittenactionplancernerasthmamaintenancewrittenactionplande,1
cernerasthmamaintenancewrittenactionplancernerasthmamaintenancewrittenactionplandoneelsewhere,1
cernerasthmamaintenancewrittenactionplancernerwrittenasthmaactionplancompleted,1
cernerasthmamaintenancewrittenactionplancernerwrittenasthmaactionplanexpire,1
cernerasthmamaintenancewrittenactionplancernerwrittenasthmaactionplanrefused,1
cernerasthmamanagementmedicationprescribedcernerasthmamanagementmedicationprescribedmanualcancelpermanently,1
cernerasthmamanagementmedicationprescribedcernerasthmamanagementmedicationprescribedmanualdoneelsewhere,1
cernerasthmamanagementmedicationprescribedcernerasthmamanagementmedicationprescribedmanualrefused,1
cernerasthmamanagementpneumococcalvaccinecernerasthmamanagementpneumococcalvaccinecompletedelsewhere,1
cernerasthmamanagementpneumococcalvaccinecernerasthmamanagementpneumococcalvaccineexpired,1
cernerasthmamanagementpneumococcalvaccinecernerasthmamanagementpneumococcalvaccinepostponed,1
cernerasthmamanagementpneumococcalvaccinecernerasthmamanagementpneumococcalvaccinerefused,1
cernerasthmapeakflowcernerasthmapeakflowexpire,1
cernerasthmamaintcontroltestdone,1
cernerasthmamaintspirometrydone,1
cernerasthmamaintwrittencernerasthmamaintwrittenrefused,1
cernerasthmamaintwrittendone,1
cernerbetablockerprescribedcernermetoprololprescription,1
cernerbetablockerprescribedifclinicallyindicateddone,1
cernerbloodpressurescreeningcernerbloodpressurescreeningsittingexpire,1
cernerbloodpressurescreeningcernerbloodpressurescreeningsittingrefuse,1
cernerbmicernerbmiexpire,1
cernerbmicernerbmimanual,1
cernerbmicernerbmiperformedelsewhere,1
cernerbmifollowupcernerbmifollowupcancelled,1
cernerbmiscreeningcernerbmiscreeningrefuse,1
cernerbonedensityscreeningcernerbdbonedensityresult,2
cernerbonedensityscreeningcernerbonedensityscreeningcernerbonedensityscreeningdoneelsewhere,1
cernerbonedensityscreeningcernerbonedensityscreeningexcludedqual,1
cernerbonedensityscreeningcernerbonedensityscreeningrefused,1
cernerbonedensityscreeningphcernerphbonedensityscreeningdoneelsewhere,1
cernerbonedensityscreeningphcernerphbonedensityscreeningexpire,1
cernerbonedensityscreeningphcernerphbonedensityscreeningrefused,1
cernerbonedensityscreeningbone,1
cernerbonedensityscreeningdone,1
cernerbreastcascreening,2
cernerbreastcascreeningmanual,1
cernerbreastcascreeningrefused,1
cernerbreastcascreeningcernerbreastcascreeningcancelpermanently,1
cernerbreastcancerscreeningyrcernerbreastcancerscreeningyrcernermammogramperformedelsewhere,1
cernerbreastcancerscreeningyrcernerbreastcancerscreeningdoneelsewhere,1
cernerbreastcancerscreeningyrcernerbreastcancerscreeningexpire,2
cernerbreastcancerscreeningyrcernermammogramdiagnosticbilateralresult,1
cernerbreastcancerscreeningyrcernermammogramperformedelsewhereá,1
cernerbreastcancerscreeningyrcernermammogramproc,1
cernerbreastcancerscreeningyrcernermammogramroutinescreeningbilateralresult,1
cernerbreastcancerscreeningyrcernermammogramselfreported,1
cernerbreastcancerscreeningyrcernermammographybilateralproc,1
cernerbreastcancerscreeningyrcernermammographyscreeningproc,2
cernerbreastcancerscreeningyrcernermammographyscreeningsnmct,1
cernerbreastcancerscreeningyrcernerrecievedelsewhereinactive,1
cernerbreastcancerscreeningyrcernerscreeningmalignantneoplasmbreastproc,1
cernerbreastcancerscreeningyrmammodonedocumentationinchart,1
cernerbreastcancerscreeningyr¡cernermammogramperformedelsewhere,1
cernerbreastcancerscreeningcernerbreastcancerscreeningdone,1
cernerbreastcancerscreeningcernerbreastcancerscreeningcancelperm,1
cernerbreastcancerscreeningdone,1
cernercadmaintenanceacecernercadmaintenanceacedoneelsewhere,1
cernercadmaintenanceacecernercadmaintenanceaceexpire,1
cernercadmaintenanceaceinhibitorprescribedcerneraceinhibitordone,1
cernercadmaintenanceaceinhibitorprescribedcerneraceinhibitorpostponed,1
cernercadmaintenanceaceinhibitorprescribedcernercadmaintenanceaceinhibitorprescribedcerneraceinhibitorprescribed,1
cernercadmaintenanceaceinhibitorprescribedcernerlisinoprilprescription,1
cernercadmaintenanceaceinhibitorprescribeddonedocumentationinchart,1
cernercadmaintenanceantiplateletagentprescribedcernerantiplateletagentpostponed,1
cernercadmaintenanceantiplateletagentprescribedcerneraspirinpresciption,1
cernercadmaintenanceantiplateletagentprescribedcernercadmaintenanceantiplateletagentprescribedcernerantiplateletagentprescribed,1
cernercadmaintenanceantiplateletagentprescribedcernerclopidogrelprescrition,1
cernercadmaintenanceantiplateletagentprescribedcphyantiplateletdone,1
cernercadmaintenanceantiplateletcernercadmaintenanceantiplateletdoneelsewhere,1
cernercadmaintenanceantiplateletcernercadmaintenanceantiplateletexpire,1
cernercadmaintenancebetablockercernercadmaintenancebetablockerdoneelsewhere,1
cernercadmaintenancebetablockercernercadmaintenancebetablockerexpire,1
cernercadmaintenancebetablockerprescribedcerneratenololprescription,1
cernercadmaintenancebetablockerprescribedcernerbetablockerexpired,1
cernercadmaintenancebetablockerprescribedcernerbetablockerpostponed,1
cernercadmaintenancebetablockerprescribedcernercadmaintenancebetablockerprescribedcernerbetablockerprescribed,1
cernercadmaintenancebetablockerprescribedcernermetoprololprescription,1
cernercadmaintenancebetablockerprescribedcernerpropranololprescription,1
cernercadmaintenancebetablockerprescribedcernersotalolprescription,1
cernercadmaintenancebetablockerprescribedcphybetablockerdone,1
cernercadmaintenancebmpcernerbasicmetabolicprofileexpired,1
cernercadmaintenancebmpcernerbasicmetabolicprofilepostponed,1
cernercadmaintenancebmpcernermetabolicpaneldoneelsewhere,1
cernercadmaintenanceglucosefastingcernerglucosefastingdoneelsewhere,1
cernercadmaintenancelipidloweringcernercadmaintenancelipid,2
loweringdoneelsewhere,1
loweringexpire,1
cernercadmaintenancelipidloweringtherapycernercadmaintenancelipidloweringtherapycernercadlipidmedrx,1
cernercadmaintenancelipidloweringtherapycernerlipidloweringtherapypostponed,1
cernercadmaintenancepneumococcalvaccinecernercadmaintenancepneumococcalvaccinerefused,1
cernercadmaintenancesmokingcessationcernercadmaintenancesmokingcessationde,1
cernercadmaintenancesmokingcessationcernersmokingcessationeducationpostponed,1
cernercadmgmtfastinglipidexpcernercadmgmtfastingmanual,1
cernercadmaintenanceantiplateletagentprescribeddone,1
cernercernerhfmanagementwarfarin,2
cernerhfmanagementwarfarinexpire,1
cernerhfmanagementwarfarinrefused,1
cernercervicalcancercernercervicalcancermanual,1
cernercervicalcancerscreening,5
cernerpapsmearperformed,1
cernerpapsmeardoneelsewhere,2
cernercervicalcancerscreeningcernercervicalcancerscreeningdoneelsewhere,2
cernercervicalcancerscreeningcernerpapsmeardoneelsewhere,3
cernercervicalcancerscreeningexpired,1
cernercervicalcancerscreeningrefused,1
cernercervicalcancerscreeningcernercervicalcancerreceivedelsewhere,1
cernercervicalcancerscreeningcernercervicalcancerscreeningcernerpapsmeardoneelsewhere,1
cernercervicalcancerscreeningcernerexpire,2
cernercervicalcancerscreeningcernerpapsmeardoneelsewhereá,1
cernercervicalcancerscreeningcernerpapsmearselfreported,1
cernercervicalcancerscreeningcernerscreeningexpire,1
cernercervicalcancerscreeningcernercervicalcancerscreeningcancelperm,1
cernercervicalcancerscreeningcernercervicalcancerscreeningreport,1
cernercervicalcancerscreeningdone,1
cernerchlamydiascreeningcernerchlamydiascreeningrefused,1
cernercoloncancercernercoloncancerscrnmanualexpire,1
cernercoloncancercernercoloncancerscrnmanualrefuse,1
cernercoloncancercernercoloncancerscrnmanualrefused,1
cernercoloncancercernercoloncancerscrnmanual,3
cernercoloncancerscreeningcernercoloncancerscreeningdone,1
cernercoloncancerscreeningcernercoloncancerscreeningmanual,2
cernercoloncancerscreeningcernercoloncancercancelperm,1
cernercoloncancerscreeningcernercoloncancerscrncolonoscopydoneelsewhere,1
cernercoloncancerscreeningcernercoloncancerscrnoccultperformedelsewhere,1
cernercoloncancerscreeningcernercoloncancerscrnsigmoidoscopydoneelsewhere,1
cernercolorectalcancerscreeningexpcernercancelpermanently,1
cernercolorectalcancerscreeningexpcernercolonoscopycancerscreeningdeclined,1
cernercolorectalcancerscreeningexpcernercolonoscopycancerscreeningfobtdone,1
cernercolorectalcancerscreeningexpcernercolonoscopycancerscreeningpostpone,1
cernercolorectalcancerscreeningexpcernercolonoscopydone,1
cernercolorectalscreening,1
cernercolonoscopydoneelsewhere,1
cernercolorectalscreeningcernercolonfittestmanual,1
cernercolorectalscreeningcernercolonflexsigmanual,1
cernercolorectalscreeningcernercolorectaldoneelsewhere,1
cernercolorectalscreeningcernercolorectalscreeningcernercolonoscopydoneelsewhere,1
cernercolorectalscreeningcernercolorectalscreeningcernercolorectalsigmoidother,1
cernercolorectalscreeningcernercolorectalscreeningcerneroccultblooddoneelsewhere,1
cernercolorectalscreeningcernercolorectalscreeningcolonoscopy,1
cernercolorectalscreeningcernercolorectalscreeningdoneelsewhere,1
cernercolorectalscreeningcernercolorectalscreeningfittestdoneelsewhere,1
cernercolorectalscreeningcernerflexiblesigmoidoscopydoneelsewhere,1
cernercolorectalscreeningcernerproctosigmoidoscopeproc,1
cernercolorectalscreeningcernersigmoiddoneelsewhere,1
cernercolorectalscreeningcernersigmoidoscopyproc,1
cernercolorectalscreeningchscolorectal,1
screeningselfreported,1
cernercolorectalscreeningcookcolonscopydoneelsewhere,1
cernercolorectalscreeningcooksigmoidoscopydoneelsewhere,1
cernercolorectalscreeningdonedocumentationinchartcologuard,1
cernercolorectalscreeningdonedocumentationinchartfobt,1
cernercolorectalscreeningfthcwicoloncancerscreeningmanual,2
cernercolorectalscreeningphcernercolorectalcancerbloodstoolpostponed,1
cernercolorectalscreeningphcernerphcolorectalscreeningexpire,1
cernercolorectalscreeningphcernerphcolorectalscreeningrefused,1
cernercolorectalscreening¡cernercolorectalscreeningexpire,1
cernercopdmaintenancesmokingcessationcernercopdmaintenancesmokingcessationde,1
cernercopdmaintenancesmokingcessationcernercopdmaintenancesmokingcessationsmokingcessationeducationgivenmanual,1
cernercopdmaintenancesmokingcessationcernersmokingcessationeducationgiven,1
cernercopdmaintenancesmokingcessationcernersmokingcessationeducationpostponed,1
cernercopdmaintenancesmokingcessation¡cernersmokingcessationeducationrefused,1
cernercopdmaintenancespirometrycernercopdmaintenancespirometrycancel,1
cernercopdmaintenancespirometrycernercopdmaintenancespirometrycernerspirometrydoneelsewhere,1
cernercopdmaintenancespirometrycernercopdmaintenancespirometrydoneelsewhere,1
cernercopdmaintenancespirometrycernerspirometrypostponed,1
cernercopdmaintenancespirometrydonedocumentationinchart,1
cernercopdmanagementpneumococcalvaccinecernercopdmanagementpneumococcalvaccinerefused,1
cernercopdmedicationsprescribedcernercopdmedicationsprescribedexpire,1
cernercopdmedicationsprescribedcernercopdmedicationsprescribedrefused,1
cernerdepressionfollowupcernerdepressionfollowupcancelled,1
cernerdepressionfollowupcernerdepressionfollowuprefused,1
cernerdepressionscreeningfollowupplancernerdepressionmeetsexclusion,1
cernerdepressionscreeningphcernerphdepressionscreeningnotindicated,1
cernerdepressionscreeningphcernerphdepressionscreeningpatientrefused,1
cernerdepressioninadultsscrncernerdepressioninadultsscreenrefused,1
cernerdepressioninadultsscrndone,1
cernerdiabmgmtantiagentexpcernerdiabmgmtantiagentmanual,1
cernerdiabmgmtfastingexpcernerdiabmgmtfastingmanual,1
cernerdiabmgmtkfmexpcernerdiabmgmtkfmmanual,1
cernerdiabeteseyeexamcernerdiabeteseyeexamdone,1
cernerdiabeteseyemaintcernerdiabeteseyemaintmanual,1
cernerdiabetesfootexamcernerdiabetesfootexamdone,1
cernerdiabeteshgbaccernerdiabeteshgbacdone,1
cernerdiabetesmaintenanceeyeexam,1
cernereyeexamdoneelsewhere,1
cernerdiabetesmaintenanceeyeexamcernerdiabetesmaintenanceeyeexamcancelpermanently,1
cernerdiabetesmaintenanceeyeexamcernerdiabetesmaintenanceeyeexamcernereyeexamdoneelsewhere,1
cernerdiabetesmaintenanceeyeexamcernerdiabetesmaintenanceeyeexamdiabetesmgmteyeexamcomplete,1
cernerdiabetesmaintenanceeyeexamcernerdiabetesmaintenanceeyeexamdoneelsewhere,1
cernerdiabetesmaintenanceeyeexamcernerdilatedretinaleyeexam,1
cernerdiabetesmaintenanceeyeexamcernereyeexamdoneelsewhereá,1
cernerdiabetesmaintenanceeyeexamcernereyeexamexpireá,1
cernerdiabetesmaintenanceeyeexamcernereyeexamexpired,1
cernerdiabetesmaintenanceeyeexamdiabetesmainteyeexamnotacandidate,1
cernerdiabetesmaintenanceeyeexamdiabetesmgmteyeexamcomplete,1
cernerdiabetesmaintenanceflpcernerdiabetesmaintenanceflpcernerdiabetesmaintenanceflpdone,1
cernerdiabetesmaintenanceflpcernerdiabetesmaintenanceflppostpone,1
cernerdiabetesmaintenanceflpcernerdiabetesmaintenanceflprefuse,1
cernerdiabetesmaintenanceflpdiabetesmaintlipidnotacandidate,1
cernerdiabetesmaintenancefootexam,1
cernerfootexamdoneelsewhere,1
cernerdiabetesmaintenancefootexamcernerdiabetesmaintenancefootexamcancelpermanently,1
cernerdiabetesmaintenancefootexamcernerdiabetesmaintenancefootexamcernerfootexamdoneelsewhere,1
cernerdiabetesmaintenancefootexamcernerdiabetesmaintenancefootexamdoneelsewhere,1
cernerdiabetesmaintenancefootexamcernerfootexamdoneelsewhereá,1
cernerdiabetesmaintenancefootexamcernerfootexamexpireá,1
cernerdiabetesmaintenancefootexamcernerfootexamexpired,1
cernerdiabetesmaintenancefootexamcernerfootexamnotacandidate,1
cernerdiabetesmaintenancefootexamcernerfootexamperformed,1
cernerdiabetesmaintenancefootexamdonedocumentationinchart,1
cernerdiabetesmaintenancefootexam¡cernerfootexamexpire,1
cernerdiabetesmaintenancefootexam¡cernerfootexamrefused,1
cernerdiabetesmaintenancehgbac,1
cernerhgbacdoneelsewhere,1
cernerdiabetesmaintenancehgbaccernerdiabetesmaintenancehgbaccancelpermanently,1
cernerdiabetesmaintenancehgbaccernerdiabetesmaintenancehgbaccernerhgbacdoneelsewhere,1
cernerdiabetesmaintenancehgbaccernerdiabetesmaintenancehgbacdoneelsewhere,1
cernerdiabetesmaintenancehgbaccernerhgbacdone,1
cernerdiabetesmaintenancehgbaccernerhgbacdoneelsewhereá,1
cernerdiabetesmaintenancehgbaccernerhgbacexpired,1
cernerdiabetesmaintenancehgbacdiabetesmaintacnotacandidate,1
cernerdiabetesmaintenancehgbacdonedocumentationinchartf,3
cernerdiabetesmaintenancelipidcernerdiabeteslipiddoneelsewhere,1
cernerdiabetesmaintenancelipidpanelcernerlipidevalcompleted,1
cernerdiabetesmaintenancemicroalbumincreatinineratiocernerdiabetesmaintenancemicroalbumincreatinineratiodoneelsewhere,1
cernerdiabetesmaintenancemicroalbumincreatinineratiocernerdiabetesmaintenancemicroalbumincreatinineratioexpire,1
cernerdiabetesmaintenancemicroalbumincreatinineratiocernerdiabetesmaintenancemicroalbumincreatinineratiopostponed,1
cernerdiabetesmaintenancepneumococcalvaccinecernerdiabetesmaintenancepneumococcalvaccinerefused,1
cernerdiabetesmaintenanceserumcreatinine,1
cernerdiabetesmaintenanceserumcreatininecernerdiabetesmaintenanceserumcreatininedone,1
cernerdiabetesmaintenanceserumcreatininecernerdiabetesmaintenanceserumcreatinineexpire,1
cernerdiabetesmaintenanceserumcreatininecernerdiabetesmaintenanceserumcreatininepostpone,1
cernerdiabetesmaintenancesmokingcessationcernerdiabetesmaintenancesmokingcessationcancelpermanently,1
cernerdiabetesmaintenancesmokingcessationcernerdiabetesmaintenancesmokingcessationeducationperformed,1
cernerdiabetesmaintenancesmokingcessationcernerdiabetesmaintenancesmokingcessationpostponed,1
cernerdiabetesmaintenancesmokingcessationcernerdiabetesmaintenancesmokingcessationrefused,1
cernerdiabetesmaintenancestatinprescribedcernerdiabetesmaintenancestatinprescribeddone,1
cernerdiabetesmaintenancestatinprescribedcernerdiabetesmaintenancestatinprescribedexpire,1
cernerdiabetesmaintenancestatinprescribedcernerdiabetesmaintenancestatinprescribedpostpone,1
cernerdiabetesmaintenanceurinemicroalbumincernerurinemicroalbumindoneelsewhere,1
cernerdiabetesmedicationprescribedcernerdiabetesmedicationprescribedcancelpermanently,1
cernerdiabetesscreeningcernerdiabetesscreeningdoneelsewhereá,1
cernerdiabetesscreeningcernerdiabetesscreeningexpired,1
cernerdiabetesscreeninghmcdiabetesscreeningpostponed,1
cernerdiabetesscreeninghmcsatisfydiabetesscreening,1
cernerdiabetesscreeningcernerdiabetesscrnmanual,1
cernerdiabetesscreeningcernerdiabetesscrnmanualexpire,1
cernerdiabetesscreeningcernerdiabetesscrnmanualrefuse,1
cernerdiabetesmaintenanceevalforproteinmicrodone,1
cernerdiabetesmaintenanceeyeexamcustomdone,1
cernerdiabetesmaintenancefootexamcustomdone,1
cernerdiabetesscreeningdone,1
cernereyeexamcernereyeexamcancelpermanently,1
cernereyeexamcernereyeexammanual,1
cernereyeexamcernereyeexamrefused,1
cernerfallriskscreeningcernerfallriskscreeningexpire,1
cernerfootexamcernerfootexamcancelpermanently,1
cernerfootexamcernerfootexamrefused,1
cernerfunctionalassessmentcernerfunctionalassessmentexpire,1
cernerfunctionalassessmentcernerfunctionalassessmentrefused,1
cernergensurgcolonexpcernergensurgcolonmanual,1
cernergensurgflexsigexpcernergensurgflexsigmanual,1
cernergensurgmammoexpcernergensurgmammomanual,1
cernergifollowcolonexpcernergifollowcolonmanual,1
cernergifollowfitexpcernergifollowfitmanual,1
cernergifollowflexsigexpcernergifollowflexsigmanual,1
cernerhafalcoholusecvhahafalcoholmisusedone,1
cernerhafbonedensityexamcernerhafbonedensityexamdone,1
cernerhafbpcernerhafbpdone,1
cernerhafchlamydiascreencernerhafchlamydiascreendone,1
cernerhafcolonoscopycernerhafcolonoscopydone,1
cernerhafdepressionscreencernerhafdepressionscreendone,1
cernerhafdiabetestypescreencernerhafdiabetestypescreendone,1
cernerhaflipidpanelcernerhaflipidpaneldone,1
cernerhafmammogramcernerhafmammogramdone,1
cernerhafpapsmearcernerhafpapsmeardone,1
cernerhafsigmoidcernerhafsigmoiddone,1
cernerhaftobaccousecernerhaftobaccousedone,1
cernerhafweightmgmtcernerhafweightmanagementdone,1
cernerhamalcoholusecernerhamtobaccousedone,1
cernerhambpcernerhambpdone,1
cernerhamcolonoscopycernerhamcolonoscopydone,1
cernerhamdepressionscreencernerhamdepressionscreendone,1
cernerhamdiabetestypescreencernerhamdiabetestypescreendone,1
cernerhamlipidpanelcernerhamlipidpaneldone,1
cernerhamsigmoidcernerhamsigmoiddone,1
cernerhamtobaccousecernerhamtobaccousedone,1
cernerhamweightmgmtcernerhamweightmanagementdone,1
cernerhealthyadultaccervicalcancerscreeningyrscernerhealthyadultaccervicalcancerscreeningyrsmanualcancelpermanently,1
cernerhealthyadultaccervicalcancerscreeningyrscernerhealthyadultaccervicalcancerscreeningyrsmanualdoneelsewhere,1
cernerhealthyadultaccervicalcancerscreeningyrscernerhealthyadultaccervicalcancerscreeningyrsmanualrefused,1
cernerhealthychildautismscreeningcernerautismscreeningdoneelsewhere,1
cernerhealthychildautismscreeningcernerhealthychildautismscreeningcancelpermanently,1
cernerhealthychildautismscreeningcernerhealthychildautismscreeningrefused,1
cernerhealthychilddevelopmentalscreeningcernerhealthychilddevelopmentalscreeningdone,1
cernerhealthychilddevelopmentalscreeningcernerhealthychilddevelopmentalscreeningrefused,1
cernerhealthychildhearingcernercancelpermanently,1
cernerhealthychildhearingcernerhearingexamdoneelsewhere,1
cernerhealthychildhearingcernerrefused,1
cernerhealthychildleadcernercancelpermanently,1
cernerhealthychildleadcernerleadexamdoneelsewhere,1
cernerhealthychildleadcernerrefused,1
cernerhealthychildvisioncernercancelpermanently,1
cernerhealthychildvisioncernerrefused,1
cernerhealthychildvisioncernervisionexamdoneelsewhere,1
cernerhealthychildwellexamcernercancelpermanently,1
cernerhealthychildwellexamcernerrefused,1
cernerhealthychildwellexamcernerwellexamdoneelsewhere,1
cernerheartfailurelvefcernerheartfailurelvefdone,1
cernerheartfailureptedcernerheartfailurepteddone,1
cernerheartfailuremanagementbetablockerprescribeddone,1
cernerhepavaccinecernerhepavaccineexpire,1
cernerhepavaccinecernerhepavaccinepostpone,1
cernerhepatitisbvaccinecernerhepatitisbvaccineexpire,1
